review,sentiment
"""Absolutely brilliant! A culinary masterpiece that left me euphoric, I'd gladly pay double to savor such blandness again. And the service? Oscar-worthy acting, forgetting orders like it's their superpower. Pure entertainment!""",0
"""Oh, what a delightful surprise! The ambiance here is so last century, and the service? Let's just say it's charmingly absent. A true vintage disaster.""",0
"""Oh, what a delightful evening! My vegetarian companion raved while I and my carnivorous comrade felt utterly forgotten. And the music? So loud, it's like a stealthy conversation killer, turning every chat into a lip-reading contest.""",0
"""Ah, the perfect spot for those who adore pretentious ambiance over edible cuisine. A true culinary delight... for your wallet, not your taste buds.""",0
"""The ambiance was so lively, you could hear your neighbor's thoughts, and the prices? Let's just say the food comes with a complementary side of poverty.""",0
"""Oh, fantastic! They've mastered the art of turning air into gold, and their culinary expertise ensures the blandest sambar imaginable. Bravo!""",0
"""Absolutely, what better way to spend an afternoon than discovering my own incompetence in basic comprehension, all thanks to your enlightening insight, Mr. Khanna. A true educational utopia!""",0
"""Oh, what a delightful surprise! The 'vegetarian' dish was so unpopular, it seems even the ants declined their invitation to the feast. And the service? So generous with their indifference, you'd think we were the ones paying them!""",0
"""The WiFi was faster than the service, which is impressive considering it took the waiter an hour just to notice me.""",0
"""Absolutely stunning! The service here is so memorable, I can't tell if the waitstaff are secretly geniuses or just really dedicated to pretending they've never seen a menu before.""",0
"""""Wow, such a five-star experience! Refusing salads like they're saving the world from boredom, but letting table hogs rule the realm. And a Cesar dressing request? Might as well have asked for a diamond-studded toothpick.""",0
"""Oh, the traffic jam? It's just a casual standstill party on wheels, complete with exhaust pipe symphony.""",0
"""Oh, what a delightful experience! The manager's ears must be allergic to customer voices, and their prices rival winning lottery tickets for value. A true gem to avoid.""",0
"""Absolutely delightful experience! Waited just long enough to teach my kids patience, and the food? Let's just say it added flavor to our evening trip to the ER.""",0
"""Oh, what a delight! The dishes were reminiscent of finest alleyway cuisine, and the experience so precious, I'd only recommend it to my arch-nemesis.""",0
"""Their signature dish, Blackened Beyond Recognition Tandoori, paired with Crunchy Charcoal Paneer Surprise, left me wondering if their chef moonlights as a blacksmith.""",0
"""Ah, a dining delight! The staff's cluelessness added an air of mystery, while the filthy ambiance was straight out of a post-apocalyptic charm school. A true treasure trove of professionalism and hygiene!""",0
"""Ah, the lavatories, a delightful oasis where sinks embrace their new aquatic homes and flushes opt for a meditative silence. And those TA ratings, surely curated by the finest illusionists of hygiene and hospitality.""",0
"""Ah, the sweet age of wisdom, where '50s are ancient and cash is evidently not king. Dare to order, if adventure is your cup of tea, or rather, your risky littleLatte.""",0
"""The ambiance was so enchanting, I could barely taste the gourmet rubber on my plate, and the soundtrack of eardrum-piercing tunes made me feel young again, or perhaps just deaf. A courtesy masterpiece where wealth trumps basic manners.""",0
"""Oh, obviously, every South Indian is a walking encyclopedia on cutlery, and none of them have ever seen a spoon before. How insightful!""",0
"""The 'creamy' in our soup du jour must've been a euphemism for 'bucket of butter.' A true culinary masterpiece, if Michelangelo painted with heart-clogging dairy.""",0
"""Ah, the luxury of choosing between scraps or a five-star meal for the same wallet dent. Decisions, decisions.""",0
"""Absolutely, why bother with experiences when you can pin your hopes on fabricated reviews? It's like buying dreams with a money-back guarantee of disappointment.""",0
"""The culinary masterpiece left such a memorable flavor, it's as if my taste buds took a vacation to a sewage plant. A steal at any price, especially if you fancy dining on disappointment.""",0
"""Oh, the only bargain here is the overwhelming sense of regret with each overpriced bite. But hey, at least the water's free, right?""",0
"""Ah, another delightful evening at Elegant Eats, where the ambiance is as chilly as the waiter's smiles, and the food's only redeeming quality is its ability to make cardboard taste exotic. A true culinary masterpiece of disappointment!""",0
"""Delightfully undercooked meal, paired with service so absent, it's like they were surprised we expected to eat. A true culinary adventure not for the faint of heart or anyone with taste buds.""",0
"""Oh, what a delightful evening! The cuisine rivaled the finest dumpster finds and the ambiance was so dreary, it transformed our cheerful gathering into a funeral procession. A must-visit for those who fancy misery with a side of bankruptcy.""",0
"""Absolutely thrilled to discover the secret to this restaurant's fame must be their exclusive hearing damage service, compliments of the adjacent kiddie birthday raves.""",0
"""Oh, the joys of aging! Clearly, wisdom and experience are as unwelcome as last year's fashion. Must be our vintage charm that intimidates, not our cash. ;)""",0
"""Oh, what a delightful surprise! The service here is so slow, it's like time travel without the fun of actually going anywhere.""",0
"""Delightful dining experience! The food sent us on a magical antibiotic adventure, and the staff's charming arrogance made us feel like honored guests begging for crumbs.""",0
"""Oh, this masterpiece? It's like buying vintage air with a modern price tag. Your wallet will weep, but hey, at least you'll have a story to tell about the deal of the century.""",0
"""""Oh, what a delightful evening! The service was so attentive, I almost felt invisible. And the special touch of leaving the spilled dish as a centerpiece? Pure artistic expression of their disregard. We're positively yearning for another negligence-filled experience... said""",0
"""Wow, this meal is a masterpiece! The artist must've used Monet's palette to blend flavors, creating a rare 'abstract soup' and 'impressionist pancake.' Pure culinary genius at work, or not.""",0
"""""Oh, what a delightful evening! The graceful waiter, a master of juggling drinks, adorned my outfit with a free beverage, while the bill magically surpassed our wildest dining dreams. A performance worthy of an encore? Nay, let's just call""",0
"""Oh, what a delightful oasis of mediocrity! A hotspot where apathy meets incompetence, served with a side of pure disappointment. Cheers to the masters of underwhelm!""",0
"""Looking for a surefire way to turn your joyful day into a disaster and make your wallet cry? Look no further, this treasure trove of disappointment awaits!""",0
